00000,00001,00010,00011,00100,00101,00110,00111,01000,01001,01010,01011,01100,01101,01110,01111,10000,10001,10010,10011,10100,10101,10110,10111,11000,11001,11010,11011,11100,11101,11110,11111
0.17305734645402107,0.04733627417712929,0.009670851713607058,0.04275534441805226,0.03545978961655922,0.011876484560570073,0.022395656599932135,0.07465218866644045,0.02307431286053614,0.005768578215134035,0.015439429928741094,0.010179843909060063,0.009161859518154056,0.0053444180522565325,0.0025449609772650156,0.011282660332541569,0.011282660332541569,0.0025449609772650156,0.0053444180522565325,0.009161859518154056,0.010179843909060063,0.015439429928741094,0.005768578215134035,0.02307431286053614,0.07465218866644045,0.022395656599932135,0.011876484560570073,0.03545978961655922,0.04275534441805226,0.009670851713607058,0.04733627417712929,0.17305734645402107
