0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
0.16576718534567658,0.06438841835729762,0.04047665944455387,0.08891077407918062,0.05209769548946229,0.024798109119558796,0.01770730746503841,0.045853850699231834,0.045853850699231834,0.01770730746503841,0.024798109119558796,0.05209769548946229,0.08891077407918062,0.04047665944455387,0.06438841835729762,0.16576718534567658
