00011,00101,00110,00111,01010,01011,01100,01101,01110,10001,10010,10011,10100,10101,11000,11001,11010,11100
0.14896373056994816,0.0019430051813471498,0.027606865284974087,0.0032383419689119165,0.006152849740932641,0.07286269430051813,0.20061528497409323,0.014572538860103625,0.02404468911917098,0.02404468911917098,0.014572538860103625,0.20061528497409323,0.07286269430051813,0.006152849740932641,0.0032383419689119165,0.027606865284974087,0.0019430051813471498,0.14896373056994816
